student_id_hash,institution_type,faculty,department,level,entry_mode,age,sex,state_of_origin,residency_status,socioeconomic_band,utme_score,post_utme_score,entry_qualification,prev_semester_gpa,cumulative_cgpa,carryover_courses_count,failed_courses_prev_semester,core_courses_failed_total,course_load_units,continuous_assessment_avg,attendance_rate,library_visits_per_month,lms_logins_per_week,assignment_submission_rate,late_registration_flag,financial_clearance_delay_days,disciplinary_case_flag,counselling_visits_semester,medical_leave_flag,performance_risk
f45cb6573bfd4973bc9a211c549067dd,Private,Arts,English,300,UTME,22,Female,Osun,OffCampus,Middle,219,64.3,SSCE,3.96,3.67,0,0,0,23,40.0,0.63,5,7,0.59,0,0,0,0,0,0
38acb0abab3a42139238c6039e0061f2,State,Social Sciences,Economics,100,DirectEntry,16,Male,Ogun,OffCampus,Middle,184,59.6,ND,3.03,3.76,1,0,1,19,38.1,0.72,1,14,0.83,1,1,0,0,0,0
71da6fac87864bdd94936842e5dd0d05,State,Sciences,Biochemistry,300,DirectEntry,20,Male,Edo,OffCampus,Low,155,72.0,HND,1.96,2.28,1,2,2,19,31.2,0.51,3,4,0.54,0,6,0,0,0,0
2b253255960e4f5581812f6863a13bba,Federal,Arts,Linguistics,200,DirectEntry,21,Male,Lagos,OffCampus,Middle,215,65.2,HND,3.93,3.8,0,0,0,23,39.5,0.81,7,9,0.81,0,2,0,0,0,0
f79fddd6a4bc4e458a3e02807c702297,State,Management Sciences,Business Administration,200,UTME,18,Female,Kwara,OnCampus,Middle,176,60.4,SSCE,1.95,2.62,2,2,7,23,37.2,0.32,1,6,0.57,0,1,0,0,0,1
88e80da3fffa4ccab22a3353a1fdaa7b,State,Social Sciences,Psychology,100,DirectEntry,18,Male,Bayelsa,OnCampus,Middle,220,60.1,ND,2.95,3.57,1,0,2,26,36.4,0.69,2,6,0.8,0,3,0,1,0,0
8e46e9f775d44b82a77c227a27a1926e,State,Social Sciences,Psychology,200,UTME,19,Male,Borno,OnCampus,Low,259,60.9,SSCE,3.43,3.52,1,0,1,24,40.0,0.5,5,8,0.52,0,6,0,0,0,0
34071db8d925408887b0f81697a75106,Federal,Sciences,Microbiology,200,UTME,18,Male,Lagos,OffCampus,Middle,285,62.3,SSCE,2.46,2.29,2,1,2,27,36.3,0.58,1,2,0.68,0,0,0,0,0,0
485a0573bf3b477796c03176558bea4c,Federal,Arts,Philosophy,200,UTME,19,Female,Sokoto,OnCampus,Low,223,61.4,SSCE,2.59,2.4,3,3,6,26,36.8,0.52,3,2,0.32,0,4,0,0,0,1
97f71e132a2a43039aa6a0bfddd07f0a,Federal,Engineering,Electrical Engineering,100,UTME,19,Male,Kogi,OffCampus,Middle,256,56.4,SSCE,3.09,2.54,1,0,4,22,30.8,0.38,5,2,0.75,0,2,0,0,0,0
1c26c593e88446c7a728104b4cfae2f1,State,Management Sciences,Accounting,100,UTME,18,Female,Kebbi,OffCampus,Low,234,69.6,SSCE,2.04,2.01,0,1,1,27,29.8,0.54,3,1,0.57,0,3,0,0,0,0
e34d07751c48409793c2f0f321275b56,Federal,Engineering,Electrical Engineering,300,UTME,19,Male,Lagos,OffCampus,Low,207,70.3,SSCE,3.19,3.32,1,0,2,25,29.7,0.66,7,7,0.76,0,4,0,0,0,0
eb81bf98435d458aa5bb2f81bcb48b1b,Federal,Social Sciences,Sociology,100,UTME,18,Male,Jigawa,OnCampus,Middle,153,79.8,SSCE,3.31,3.77,0,0,0,23,40.0,0.65,4,5,0.77,0,1,0,1,0,0
73f9d36bfd39478681a7ac25bd3a4556,Federal,Sciences,Computer Science,400,DirectEntry,23,Female,Akwa Ibom,OffCampus,High,277,56.0,Alevel,3.16,3.29,0,0,0,23,33.9,0.62,3,5,0.45,0,0,0,1,0,0
3571f83f9e16464883f692c3bd4d56b0,State,Sciences,Biochemistry,500,DirectEntry,21,Female,Gombe,OffCampus,Low,183,68.7,ND,3.42,3.17,3,0,4,16,33.6,0.64,3,5,0.87,0,3,0,0,0,0
99688efdb7e14b1b80f7271a74930862,Federal,Arts,English,200,UTME,20,Male,Rivers,OffCampus,Middle,268,42.9,SSCE,4.36,4.1,0,0,0,21,40.0,0.85,4,5,0.81,0,1,0,1,0,0
a4bf3648d6694fd8bc81f683f40ea4b1,Private,Social Sciences,Sociology,400,DirectEntry,23,Female,Osun,OnCampus,Middle,239,70.3,ND,3.32,3.23,0,0,2,23,40.0,0.59,2,2,0.79,0,0,0,0,0,0
6f59f5e91343403681629e98f5774798,State,Social Sciences,Psychology,100,UTME,20,Male,Sokoto,OffCampus,High,186,47.4,SSCE,3.1,2.91,1,0,1,26,40.0,0.71,1,4,0.55,0,1,0,0,0,0
9f6c510f6bbe46a48ae03a9788a9bd16,Federal,Management Sciences,Banking and Finance,100,UTME,19,Male,Benue,OnCampus,Middle,231,52.2,SSCE,3.39,2.94,4,0,4,20,40.0,0.59,4,5,0.69,0,0,0,0,0,0
23a475748d8f43db98a8dc1d3b2b55de,State,Management Sciences,Business Administration,400,DirectEntry,25,Female,Kano,OnCampus,Low,295,65.3,Alevel,3.66,3.63,0,0,0,22,40.0,0.82,8,9,0.54,1,2,0,0,0,0
b49b4db95e374457b455a78680593730,Federal,Management Sciences,Business Administration,400,UTME,20,Female,Kogi,OffCampus,Low,274,55.8,SSCE,4.18,3.7,0,0,0,20,40.0,0.64,3,4,0.75,1,4,0,0,0,0
59a3871437344fdcbd942b475ca290d0,Private,Sciences,Mathematics,400,UTME,21,Male,Cross River,OnCampus,Middle,202,54.4,SSCE,2.92,3.17,0,1,1,21,32.5,0.54,4,6,0.55,0,2,0,0,0,0
c7613fc1e66340c18579da64605f1eb8,State,Social Sciences,Sociology,100,UTME,16,Female,Borno,OnCampus,Low,195,57.2,SSCE,2.98,3.01,1,5,2,26,40.0,0.47,4,4,1.0,0,1,1,2,0,0
017dec07160945e8a8b7160d32ca4152,State,Management Sciences,Accounting,400,UTME,20,Male,Ondo,OffCampus,High,224,69.3,SSCE,2.94,3.11,2,0,2,17,40.0,0.61,2,7,0.76,1,3,0,1,0,0
661eb6706ad9466f9139dd28f45a7df7,Federal,Engineering,Electrical Engineering,200,DirectEntry,22,Male,Lagos,OffCampus,High,214,52.7,ND,2.48,2.2,1,0,3,23,40.0,0.42,2,7,0.78,0,0,0,1,0,0
13264615c8714d119a2881a3495d1f43,State,Sciences,Physics,200,UTME,21,Female,Lagos,OnCampus,High,262,61.5,SSCE,3.48,3.84,0,0,0,22,38.2,0.85,8,6,0.71,0,2,0,0,0,0
6ccfac2f143b41a59d1cfc8612a32a73,State,Arts,History,100,UTME,17,Female,Ebonyi,OnCampus,Low,246,58.2,SSCE,2.24,2.35,4,5,6,24,32.1,0.43,2,3,0.66,0,1,0,1,0,1
2939f5d8407b421fb7d3c49cf8d518ff,Private,Social Sciences,Psychology,500,UTME,21,Female,Kano,OnCampus,Middle,161,70.2,SSCE,2.37,3.02,3,0,5,15,40.0,0.52,4,1,0.79,1,2,0,0,0,1
0f91f9ac567845e9a8a2238a02f529ef,State,Social Sciences,Psychology,100,UTME,18,Female,Abia,OffCampus,Middle,236,70.5,SSCE,3.73,3.52,0,0,0,20,37.9,0.72,5,6,0.56,0,2,0,0,0,0
c07afa34ec25487ab4835242939a3b66,State,Management Sciences,Accounting,400,UTME,22,Female,Bauchi,OnCampus,Low,214,43.6,SSCE,2.69,2.25,2,0,3,22,22.6,0.67,1,3,0.5,0,2,0,2,0,0
cb7ddd080fa949a0ba6b6d5b02d02444,Federal,Social Sciences,Sociology,300,DirectEntry,19,Male,Kano,OffCampus,Low,221,72.5,HND,2.9,2.58,1,0,1,18,38.6,0.65,1,6,0.76,1,4,0,0,0,0
06c511339e8b4eabbddf193ea76d1385,Federal,Engineering,Electrical Engineering,400,UTME,19,Female,Ekiti,OffCampus,Low,229,55.9,SSCE,4.41,4.13,0,0,0,19,40.0,0.84,10,9,0.74,0,3,0,0,0,0
ffef32567b694d998f3f8cd0d63601df,State,Engineering,Mechanical Engineering,400,DirectEntry,24,Female,Yobe,OnCampus,Middle,262,64.4,Alevel,3.5,3.21,0,0,0,24,40.0,0.61,8,4,0.58,1,2,0,0,0,0
f766bc485487460f98e2ad5bc751030c,Federal,Engineering,Electrical Engineering,400,UTME,18,Female,Kaduna,OnCampus,High,254,52.6,SSCE,2.87,2.63,4,2,6,24,40.0,0.56,5,2,0.54,1,1,0,0,0,0
43e1ba1841f643b29d88e7d7fb2248d2,Federal,Sciences,Biochemistry,100,DirectEntry,19,Male,Anambra,OnCampus,Middle,194,65.7,ND,3.53,3.31,1,0,2,20,40.0,0.87,4,9,0.52,0,0,0,0,0,0
71594a5c597d496d807a44b5324e9ec2,State,Arts,History,100,UTME,18,Male,Abia,OnCampus,Low,218,87.5,SSCE,2.72,2.48,3,2,3,27,36.9,0.75,3,3,0.34,0,2,0,0,0,1
2d64d1913db349b39d64dbab12eb92fd,Private,Management Sciences,Accounting,300,UTME,21,Male,Niger,OnCampus,Middle,204,63.3,SSCE,1.64,1.87,1,3,4,21,34.0,0.57,2,4,0.33,0,1,0,0,0,0
6f1b87ad8c2c4e39bb03a51a437ec4c5,Federal,Engineering,Chemical Engineering,200,UTME,19,Male,Benue,OffCampus,Low,161,57.4,SSCE,2.8,2.87,2,1,4,21,40.0,0.72,3,5,0.66,0,4,0,0,0,0
5f9c56cf618c448eb79482606da3b48a,State,Engineering,Civil Engineering,100,UTME,18,Male,Borno,OnCampus,Low,216,59.7,SSCE,2.41,2.39,2,2,2,23,31.0,0.64,4,5,0.7,0,5,0,0,1,0
bbe6a470de4146819557c247cbc34455,Federal,Management Sciences,Business Administration,100,DirectEntry,21,Female,Imo,OffCampus,Low,285,47.3,Alevel,3.33,3.45,2,0,2,23,40.0,0.5,6,3,1.0,0,3,0,0,0,1
a914015d7acf4d84a97ea38c978069a6,State,Sciences,Computer Science,200,UTME,19,Female,Ebonyi,OffCampus,Middle,160,76.5,SSCE,1.68,2.23,1,1,2,23,28.9,0.52,1,2,0.59,0,0,0,3,0,0
3fdba132068b41ab8df16a23d62c7b13,Federal,Social Sciences,Economics,100,DirectEntry,19,Male,Lagos,OffCampus,Middle,219,65.1,ND,2.97,3.4,0,1,0,22,38.0,0.82,2,8,0.52,0,0,0,0,0,0
6f0be399f0c34b30a456cbe339dc3344,State,Social Sciences,Political Science,100,UTME,18,Male,Kano,OnCampus,Middle,218,51.5,SSCE,3.18,3.1,1,1,2,19,40.0,0.7,3,2,0.67,0,1,0,0,0,0
87332aeed8244efba11e2769755860fe,State,Arts,Linguistics,400,UTME,21,Female,Bauchi,OnCampus,High,230,51.8,SSCE,2.06,1.74,7,1,8,18,25.8,0.47,4,4,0.65,1,1,0,0,0,1
e95dd68140934e78bac25b38ff7b08ec,State,Sciences,Mathematics,200,UTME,21,Male,Ondo,OffCampus,Low,186,62.2,SSCE,2.93,2.93,1,0,1,21,38.3,0.77,2,4,0.8,0,3,0,0,0,0
db0b76a6521b4c4cbfe649dc18c8dfcc,Federal,Social Sciences,Political Science,500,UTME,23,Female,Imo,OnCampus,Middle,170,71.3,SSCE,3.54,2.57,0,1,0,22,40.0,0.6,1,2,0.76,0,2,0,1,0,1
514b86ed663c462fabb289df83952f34,Private,Engineering,Mechanical Engineering,500,UTME,24,Male,Kwara,OffCampus,Low,172,50.5,SSCE,3.1,3.42,0,0,0,18,40.0,0.73,7,1,0.78,0,1,0,0,0,0
bd43a57fa6c440feb6cb4e70b80e5960,Federal,Social Sciences,Psychology,100,UTME,17,Male,Abia,OffCampus,Middle,267,73.1,SSCE,3.65,3.49,0,0,0,23,38.9,0.69,4,5,0.72,0,1,0,0,0,0
63c041795f3144338a9d36d1777eea03,Federal,Sciences,Biochemistry,400,Transfer,22,Male,Lagos,OffCampus,Middle,186,61.1,ND,3.69,3.24,2,0,3,19,38.3,0.69,3,15,0.79,0,1,0,0,0,0
8bfe15f7564a45539e397a7c7cc5c8f3,State,Social Sciences,Psychology,300,UTME,20,Female,Ebonyi,OnCampus,Low,203,52.7,SSCE,2.8,2.43,1,1,5,25,35.6,0.62,1,6,0.45,0,7,0,0,0,0
7bb2d4bfc6ed41559e8b38740fd37e37,Federal,Social Sciences,Economics,400,UTME,21,Male,Kano,OnCampus,Low,294,57.3,SSCE,3.12,2.89,0,1,0,23,40.0,0.74,4,8,0.37,0,4,0,0,0,0
6c79ef8608fe44098a91c8bdc3a5a365,State,Sciences,Biochemistry,100,UTME,17,Female,Edo,OffCampus,Low,194,79.5,SSCE,3.12,2.75,0,2,0,25,33.0,0.75,2,4,0.94,0,3,0,0,1,0
182bb06ade3f4d12b397a60a0a582322,State,Sciences,Biochemistry,100,UTME,20,Male,Zamfara,OffCampus,Low,232,48.1,SSCE,2.8,2.78,1,2,1,21,32.8,0.52,0,2,0.64,1,3,0,0,0,0
da2b632d054748df8f8e6b1c79d59dc2,Federal,Sciences,Computer Science,100,UTME,19,Male,Delta,OffCampus,High,257,54.7,SSCE,4.64,4.06,0,0,0,21,40.0,0.75,2,10,0.84,1,6,0,1,0,0
d0a9a2c306764a3aaaebec76e18204eb,Private,Engineering,Chemical Engineering,300,UTME,20,Female,Rivers,OffCampus,Low,256,71.5,SSCE,3.48,3.03,0,0,1,26,30.9,0.76,3,4,0.28,0,3,0,0,0,0
3544aad772784559956c676e376a9e42,Federal,Sciences,Mathematics,500,UTME,23,Male,Rivers,OffCampus,Middle,173,64.2,SSCE,1.77,2.07,3,5,3,22,29.4,0.49,2,4,0.8,0,2,0,1,0,1
e63150ae493f4ead88ca6b300623d35f,State,Management Sciences,Business Administration,300,UTME,20,Male,Imo,OffCampus,High,195,54.1,SSCE,2.63,2.52,2,4,4,20,36.7,0.39,3,4,0.78,0,1,0,0,0,0
0edf678c4b574fcf8bbad5c3fb8e3c03,Federal,Engineering,Chemical Engineering,400,UTME,22,Male,Edo,OffCampus,Middle,231,71.6,SSCE,3.07,3.61,0,0,1,19,40.0,0.55,4,9,0.5,0,4,0,1,0,0
90dc67684faf478780fc6a3eadbd2016,Private,Arts,Linguistics,500,UTME,20,Female,FCT,OnCampus,Middle,288,72.1,SSCE,3.83,3.3,1,2,1,16,34.3,0.53,3,2,0.65,0,1,0,0,0,0
bc79b0544ac14253ad1cac6624346855,Federal,Management Sciences,Banking and Finance,300,UTME,20,Male,Zamfara,OffCampus,High,193,65.3,SSCE,2.92,2.84,2,1,3,25,40.0,0.53,2,3,0.69,0,0,0,0,0,1
b27dfe19ffec47acb1a9e848fa75fb84,Federal,Sciences,Mathematics,100,UTME,18,Male,Lagos,OffCampus,Low,203,55.9,SSCE,3.87,3.4,1,0,1,27,40.0,0.55,2,1,0.52,0,4,0,0,0,0
42b03e4b71bd4204b47444abc0a4c90e,Federal,Social Sciences,Sociology,400,UTME,22,Female,Katsina,OffCampus,Low,235,57.4,SSCE,2.45,2.49,1,2,6,23,33.3,0.67,2,11,0.69,1,1,0,1,0,0
48eafde43d80468da8d37dc58babd975,Private,Management Sciences,Accounting,200,UTME,18,Female,Adamawa,OnCampus,Middle,242,64.8,SSCE,1.26,1.91,1,3,1,27,40.0,0.46,3,4,0.71,0,1,0,1,0,1
2a6bf570d3ab404c964feaf22436e4db,Private,Social Sciences,Psychology,100,DirectEntry,17,Female,Oyo,OffCampus,Middle,244,48.9,ND,3.6,2.68,1,0,2,22,39.9,0.72,2,5,0.68,0,2,0,0,0,0
478f933f03af486aa13f2c2543093bf5,State,Engineering,Mechanical Engineering,300,UTME,19,Female,Anambra,OnCampus,Middle,190,75.3,SSCE,3.03,2.98,1,1,2,20,34.4,0.46,3,6,0.44,1,3,1,0,0,0
45a375ef689c4557a46c6a1c9006cb30,Private,Engineering,Chemical Engineering,400,UTME,21,Female,Adamawa,OnCampus,Low,201,79.0,SSCE,2.32,2.67,1,0,1,24,40.0,0.52,1,6,0.49,0,3,0,0,0,1
b1990188cc8e498ba6f821f095bfca2d,Private,Sciences,Mathematics,200,UTME,19,Male,Ebonyi,OffCampus,Middle,228,59.6,SSCE,2.6,2.2,4,1,4,23,32.3,0.53,4,3,0.58,0,1,0,1,0,1
6d78ba0fec9a443c8c5c249bed3f2639,State,Social Sciences,Economics,300,UTME,22,Male,Kaduna,OffCampus,Middle,264,65.6,SSCE,4.53,3.82,1,0,1,19,40.0,0.78,3,9,0.7,0,0,0,0,0,0
8e79ce13a986469199eb669a03f85cf4,Federal,Management Sciences,Business Administration,100,UTME,19,Female,Rivers,OffCampus,High,212,73.9,SSCE,3.09,3.16,1,0,1,26,38.3,0.75,2,7,0.65,0,0,0,0,1,0
1f51bf220d7141d6918d8833433b2d42,State,Management Sciences,Accounting,100,DirectEntry,20,Female,Ondo,OffCampus,Low,219,81.6,ND,3.09,3.12,0,0,0,23,40.0,0.55,5,4,0.64,0,1,0,0,0,0
7f9aa00c150c4c24a862fef4d24ed6a2,State,Sciences,Computer Science,100,DirectEntry,19,Female,Borno,OffCampus,Low,184,77.6,ND,3.02,2.94,0,1,0,19,37.0,0.71,2,8,0.41,0,2,0,1,0,0
bcc4ad2eaf9a46e990c83c7e3b163c54,Federal,Arts,Linguistics,400,UTME,22,Female,FCT,OnCampus,High,285,44.6,SSCE,2.37,2.76,1,0,1,24,36.2,0.37,4,5,0.76,0,3,0,0,0,0
d99f3d4f650c4b90b0fc8b8c5b209517,Federal,Engineering,Chemical Engineering,400,UTME,20,Male,Ondo,OffCampus,Middle,225,58.8,SSCE,2.97,3.21,0,0,2,18,40.0,0.73,4,8,0.77,0,0,0,1,0,0
0e12e5360a6c47989d92e445107425e8,State,Management Sciences,Banking and Finance,100,UTME,18,Male,Katsina,OnCampus,Low,258,67.0,SSCE,4.25,3.63,0,0,0,21,40.0,0.5,2,7,0.79,1,3,0,0,0,0
fba24956e93142d2afbe8660487097e9,Federal,Sciences,Mathematics,200,UTME,18,Female,Benue,OffCampus,Low,221,57.1,SSCE,3.5,3.55,1,1,1,24,40.0,0.71,1,6,0.77,1,3,0,0,0,0
55f3e08755da4e00ba5f486fd3a8a4f1,Private,Management Sciences,Business Administration,100,UTME,20,Male,Gombe,OnCampus,Middle,223,79.8,SSCE,3.14,3.43,1,0,4,21,35.7,0.78,1,2,0.66,0,1,0,0,0,0
9ba1e66649f9416291d1fa5e62cecbb1,Federal,Management Sciences,Business Administration,100,UTME,19,Female,Lagos,OffCampus,Middle,167,78.3,SSCE,2.84,3.0,1,1,1,26,39.8,0.71,2,3,0.58,0,1,0,0,0,0
7ac1f0e814e041af86163f0e5239a3e9,Federal,Sciences,Mathematics,300,UTME,19,Female,Yobe,OffCampus,Middle,145,53.8,SSCE,2.02,1.64,2,2,3,24,32.3,0.27,1,3,0.4,1,3,0,1,0,1
782772afa6b84374873fa88dff5a7280,State,Sciences,Microbiology,400,UTME,21,Male,Lagos,OffCampus,High,264,60.4,SSCE,2.66,3.35,1,0,1,21,40.0,0.58,6,5,0.91,1,1,0,1,0,0
0ae00f6685774be887de8bcee2b956f5,Federal,Management Sciences,Business Administration,300,UTME,21,Female,Abia,OnCampus,Low,223,54.5,SSCE,2.49,2.4,1,1,2,19,40.0,0.63,3,2,0.61,0,3,0,0,0,0
df2f714d36024ae183c686b7f62cae03,Federal,Sciences,Biochemistry,200,UTME,19,Female,Nasarawa,OffCampus,Low,227,60.0,SSCE,4.52,3.66,0,0,0,24,35.7,0.75,5,5,0.49,1,5,0,0,0,0
e4e2072414f6483696d39ac40794d94c,State,Social Sciences,Sociology,300,UTME,19,Female,Delta,OffCampus,Middle,176,59.7,SSCE,4.1,3.39,0,0,2,20,40.0,0.67,6,3,0.7,1,2,0,0,0,0
58f4cce7dccf4913990375b21e54d71b,Private,Management Sciences,Banking and Finance,100,UTME,17,Male,Plateau,OffCampus,High,188,71.5,SSCE,2.61,2.41,2,3,3,27,29.6,0.28,3,4,0.32,0,1,0,0,0,0
b9e8c776308344e7b350c9786c8c5a70,Federal,Social Sciences,Sociology,100,UTME,18,Female,Gombe,OffCampus,Low,257,53.1,SSCE,3.56,3.1,0,1,2,26,37.8,0.75,4,13,0.71,0,4,0,0,0,0
b99cc52b43e946e2b690681767c175a7,Federal,Engineering,Electrical Engineering,400,UTME,21,Male,Borno,OffCampus,Middle,281,35.8,SSCE,3.95,3.49,2,0,2,17,35.5,0.81,3,5,0.73,1,2,0,0,0,0
5bad0ea7f01448a380efe79a21b4cc2d,State,Engineering,Civil Engineering,400,DirectEntry,23,Female,Kaduna,OffCampus,Low,198,46.0,Alevel,3.24,3.28,0,1,1,20,39.9,0.65,1,6,0.61,1,2,0,0,0,0
4861aefae26645b29fd67be7fd6f7980,Private,Sciences,Computer Science,400,UTME,19,Male,Delta,OffCampus,Low,244,51.7,SSCE,2.45,2.13,1,0,4,23,31.6,0.54,2,7,0.46,0,6,0,0,0,0
d0e726aedf014b529b05874ca786bb2d,State,Management Sciences,Business Administration,400,UTME,21,Female,Delta,OffCampus,High,227,55.4,SSCE,2.57,1.94,3,2,5,20,40.0,0.55,0,6,0.65,1,3,0,0,0,1
75641b1d5e9148198b24c49eff19b9ed,Federal,Engineering,Mechanical Engineering,300,UTME,20,Female,Kogi,OffCampus,Low,216,63.9,SSCE,2.47,2.91,1,0,1,19,40.0,0.77,2,5,0.65,1,3,1,1,0,0
367c31b1b2b548179289a9176512d26e,Federal,Sciences,Physics,400,UTME,21,Female,Ogun,OffCampus,Low,285,51.2,SSCE,2.09,1.89,3,1,5,17,35.8,0.52,2,4,0.29,0,3,0,0,0,0
2a2050aa0db24757a35f69e27e41e481,Federal,Engineering,Chemical Engineering,200,UTME,19,Female,Oyo,OffCampus,Middle,204,49.9,SSCE,3.14,3.01,2,0,3,26,34.0,0.58,0,2,0.83,0,1,0,0,0,0
c9a235134ca84fe79ca95e2c7bfa5c87,Federal,Management Sciences,Business Administration,100,DirectEntry,21,Male,Gombe,OnCampus,Middle,263,52.7,ND,3.62,3.58,0,0,3,23,40.0,0.7,4,7,0.59,1,0,0,1,0,0
5a635be95e6442f184d012f88ae4320d,State,Sciences,Mathematics,100,UTME,19,Female,Akwa Ibom,OnCampus,Middle,233,50.8,SSCE,3.78,3.77,0,0,0,23,40.0,0.68,5,8,0.55,0,0,0,1,0,0
6d0a4357ca31462c94f1eeae16b29924,Federal,Management Sciences,Banking and Finance,100,DirectEntry,21,Male,Kano,OnCampus,Middle,219,56.5,ND,2.74,2.66,1,0,1,21,40.0,0.57,1,5,0.82,0,1,0,0,0,0
5746fadea5bf40c5b4b32b4bad48e667,State,Arts,History,100,UTME,18,Female,Jigawa,OffCampus,Low,268,56.0,SSCE,3.38,3.27,0,1,0,21,34.4,0.42,3,7,0.84,1,0,0,0,0,0
452f5d50040249bd86b1803140b4cc1e,State,Management Sciences,Banking and Finance,200,UTME,18,Male,Borno,OffCampus,Middle,230,68.9,SSCE,3.82,3.43,0,0,0,23,40.0,0.71,1,8,0.64,0,1,0,1,0,0
f40dfbf1fc274fb89e99ea4dffbc8158,State,Management Sciences,Accounting,400,UTME,20,Female,Rivers,OffCampus,Low,217,52.1,SSCE,2.42,2.25,1,2,2,20,36.1,0.67,4,3,0.42,0,3,0,0,0,0
12ce0a35caff4eeda28686902b2aaf40,Federal,Management Sciences,Business Administration,400,UTME,20,Male,Yobe,OffCampus,Low,268,58.4,SSCE,3.63,3.69,0,0,0,20,40.0,0.79,6,8,0.6,0,1,0,0,0,0
3a2857f150804bbb83838547bbc1a0b1,State,Management Sciences,Banking and Finance,300,UTME,20,Female,Akwa Ibom,OffCampus,Middle,264,56.5,SSCE,3.12,3.41,1,0,2,25,40.0,0.76,5,7,0.64,1,4,0,0,0,0
b271f615c5f54fcea5410ad12c5630dd,State,Sciences,Physics,100,UTME,17,Female,Ondo,OffCampus,Low,262,70.1,SSCE,2.65,2.82,2,1,2,20,36.3,0.58,3,3,0.82,0,10,0,0,0,0
919192822c9749a9a0c2a497919b414b,State,Arts,Linguistics,400,UTME,21,Male,Lagos,OffCampus,High,120,60.5,SSCE,2.72,2.63,3,3,4,20,37.5,0.58,4,5,0.81,0,0,0,0,0,0
fd8c8b6107ea4009bc6492856548f2ff,Federal,Social Sciences,Economics,200,UTME,18,Male,Ebonyi,OffCampus,High,235,72.5,SSCE,2.87,3.12,1,1,3,22,37.4,0.75,6,8,0.7,1,2,0,0,0,0
0700e0ef9de24bd1bfa3b5c4e207e65e,Federal,Social Sciences,Sociology,100,UTME,16,Female,Lagos,OffCampus,Middle,227,50.5,SSCE,3.81,3.48,0,0,0,19,40.0,0.75,2,9,0.8,0,1,0,0,0,0
86df358827cb4b16b97fbdf4cb51046e,Private,Management Sciences,Banking and Finance,200,UTME,20,Female,Bauchi,OnCampus,Low,219,61.5,SSCE,2.86,2.71,0,1,0,23,40.0,0.75,4,6,0.61,0,4,0,2,0,0
4b4e11a008a548bfb383c4a6a274551f,Federal,Management Sciences,Business Administration,200,UTME,18,Male,Akwa Ibom,OnCampus,Low,241,56.2,SSCE,3.56,3.16,1,0,2,20,40.0,0.54,9,3,0.56,0,4,0,1,0,0
a18b797bfe0446929b94bc045ccd4b05,Federal,Arts,Linguistics,200,UTME,18,Male,Zamfara,OffCampus,High,229,49.7,SSCE,2.6,2.82,0,1,2,23,37.7,0.5,2,3,0.44,0,2,0,0,0,0
20f65938d7c64823a21efbbde3253c66,State,Social Sciences,Political Science,400,UTME,20,Male,Lagos,OffCampus,Middle,244,61.3,SSCE,2.34,2.63,0,0,1,21,31.9,0.52,3,2,0.68,0,1,0,0,1,1
2bd707271bd9460f9363e3b72a5f4e45,State,Engineering,Mechanical Engineering,400,UTME,22,Female,Delta,OnCampus,Middle,211,79.3,SSCE,3.46,3.06,1,0,1,19,40.0,0.49,2,11,0.8,1,0,0,0,0,0
93744b2fce5f424892c00791fc3a277d,Private,Engineering,Electrical Engineering,400,UTME,23,Female,Jigawa,OffCampus,Middle,272,53.5,SSCE,2.86,2.81,0,1,1,22,38.1,0.42,3,3,0.58,0,1,0,1,0,0
c0797b84e7f145ef916678b6ff122bb9,Federal,Engineering,Chemical Engineering,100,UTME,17,Male,Taraba,OnCampus,Low,247,60.7,SSCE,3.43,3.5,0,0,1,21,40.0,0.71,4,5,0.88,0,3,0,0,0,0
55a2f84292d145fd92e57347f8de6888,Private,Engineering,Civil Engineering,400,UTME,21,Female,Jigawa,OnCampus,Low,239,48.9,SSCE,3.59,3.35,2,0,3,19,29.2,0.68,9,4,0.64,0,4,0,2,0,0
d11fe5b5906a4e32a5dcecd65663a958,Federal,Sciences,Biochemistry,300,UTME,21,Female,Rivers,OnCampus,Middle,237,47.4,SSCE,2.92,2.69,5,0,5,25,37.4,0.6,1,4,0.65,0,0,0,0,0,0
76bb5becbdeb42c5963195135b2f53a4,State,Sciences,Computer Science,100,UTME,16,Female,Plateau,OffCampus,Middle,261,54.1,SSCE,2.92,3.36,0,1,1,21,40.0,0.68,3,6,0.67,0,1,0,0,0,0
5623063ee18d465e90e273f69854467f,State,Arts,Philosophy,300,UTME,23,Male,Enugu,OffCampus,Low,256,57.5,SSCE,3.17,2.69,0,0,2,22,28.1,0.39,3,8,0.81,0,3,0,0,0,0
25ab103faccc456db97309f452ac7b16,Federal,Engineering,Civil Engineering,300,UTME,23,Male,Nasarawa,OffCampus,Middle,216,57.9,SSCE,1.97,2.11,0,3,1,24,40.0,0.45,0,4,0.65,0,1,0,0,0,0
bc5dc586a7b349c69c0d591d0071468b,Federal,Management Sciences,Accounting,200,UTME,16,Male,Lagos,OffCampus,Middle,255,59.7,SSCE,3.48,2.88,3,0,4,23,36.3,0.55,2,5,0.65,0,1,0,1,0,0
7a4ea53ef59648f2856ce1895d2382cc,Federal,Social Sciences,Psychology,100,DirectEntry,20,Male,Ogun,OffCampus,Middle,226,45.5,Alevel,2.55,3.02,3,0,3,21,40.0,0.61,5,6,0.68,0,2,0,1,0,0
